hotel_id,hotel_name,country,city,star_rating,hotel_type,chain_affiliation,rooms,employees,year_opened,last_renovation,occupancy_rate,adr,revpar,annual_revenue,profit_margin,customer_satisfaction,online_rating,n_reviews,country_std,star_clean,revenue_missing,revenue_was_missing,margin_was_missing,is_large_hotel,is_small_hotel,log_rooms,log_employees,log_annual_revenue,hotel_age,years_since_renovation,revenue_per_room,employees_per_room,size_category
HTL_0387,Hotel_Faro_387,Portugal,Faro,3,Chain - National,Hilton,84,84.0,2014.0,,0.772,93.89,72.47,2222.1,0.118,8.6,4.6,571,Portugal,3,False,0,0,0,0,4.430816798843313,4.430816798843313,7.706207973687353,10.0,,26.45357142857143,1.0,Large
HTL_0510,Hotel_Hamburg_510,GERMANY,Hamburg,2,Chain - National,Meliá,97,69.0,1979.0,2018.0,0.515,92.81,47.8,1692.4,,7.4,3.5,293,Germany,2,False,0,1,0,0,4.574710978503383,4.23410650459726,7.433902918845912,45.0,6.0,17.447422680412373,0.711340206185567,Large
HTL_0268,Hotel_Faro_268,Portugal,Faro,3,Boutique,,61,55.0,1975.0,2008.0,0.821,135.24,111.1,2473.6,0.08,9.0,4.4,137,Portugal,3,False,0,0,0,0,4.110873864173311,4.007333185232471,7.813429858393103,49.0,16.0,40.55081967213115,0.9016393442622951,Medium
HTL_0681,Hotel_Madrid_681,ES,Madrid,4,Chain - International,NH Hotels,130,157.0,1965.0,2004.0,0.854,212.26,181.17,8596.6,0.044,8.6,4.3,745,Spain,4,False,0,0,0,0,4.867534450455582,5.056245805348308,9.059122055233434,59.0,20.0,66.12769230769231,1.2076923076923076,Large
HTL_0442,Hotel_Malaga_442,ES,Malaga,2,Chain - International,Marriott,92,79.0,1974.0,2011.0,0.913,97.99,89.44,3003.5,0.103,6.6,2.9,309,Spain,2,False,0,0,0,0,4.5217885770490405,4.3694478524670215,8.007533554290216,50.0,13.0,32.64673913043478,0.8586956521739131,Large
HTL_0497,Hotel_Rotterdam_497,NL,Rotterdam,2,Independent,,103,69.0,1980.0,2017.0,,138.88,56.32,,0.054,6.3,3.1,236,Netherlands,2,True,1,0,0,0,4.634728988229636,4.23410650459726,,44.0,7.0,,0.6699029126213593,Large
HTL_0113,Hotel_Faro_113,PORTUGAL,Faro,5,Chain - International,AccorHotels,79,90.0,1980.0,2014.0,0.815,193.09,157.35,4537.3,0.119,10.0,4.1,208,Portugal,5,False,0,0,0,0,4.3694478524670215,4.499809670330265,8.420087400466695,44.0,10.0,57.43417721518988,1.139240506329114,Large
HTL_0233,Hotel_Paris_233,france,Paris,2,Resort,,75,57.0,1961.0,2022.0,0.76,144.5,109.75,3004.4,0.263,6.5,2.7,281,France,2,False,0,0,0,0,4.31748811353631,4.04305126783455,8.007833159811856,63.0,2.0,40.05866666666667,0.76,Large
HTL_0719,Hotel_Madrid_719,SPAIN,Madrid,two,Chain - International,Best Western,212,158.0,1964.0,2008.0,0.65,103.34,67.16,5196.5,0.002,7.8,3.6,386,Spain,2,False,0,0,0,0,5.356586274672012,5.062595033026967,8.555740601028477,60.0,16.0,24.51179245283019,0.7452830188679245,Very Large
HTL_0608,Hotel_Florence_608,IT,Florence,2,Boutique,,14,7.0,1963.0,2014.0,0.587,,65.47,334.5,0.236,,,31,Italy,2,False,0,0,0,1,2.6390573296152584,1.9459101490553132,5.8126368795682835,61.0,10.0,23.892857142857142,0.5,Small
HTL_0374,Hotel_Naples_374,IT,Naples,5,Resort,,258,346.0,1961.0,2012.0,0.961,287.63,276.55,26043.2,0.064,9.4,5.0,2286,Italy,5,False,0,0,1,0,5.552959584921617,5.846438775057725,10.167511976637234,63.0,12.0,100.94263565891472,1.3410852713178294,Very Large
HTL_0234,Hotel_Porto_234,PT,Porto,3,Chain - National,Local Chain,134,128.0,1966.0,2016.0,0.843,138.72,116.98,5721.3,0.08,8.2,4.3,479,Portugal,3,False,0,0,0,0,4.897839799950911,4.852030263919617,8.651951331278582,58.0,8.0,42.69626865671642,0.9552238805970149,Large
HTL_0653,Hotel_Bordeaux_653,FRANCE,Bordeaux,3,Independent,,105,109.0,1988.0,2008.0,0.671,191.52,128.52,4925.7,0.032,6.8,2.9,643,France,3,False,0,0,0,0,4.653960350157523,4.6913478822291435,8.502221675486092,36.0,16.0,46.91142857142857,1.0380952380952382,Large
HTL_0318,Hotel_Vienna_318,AT,Vienna,3 star,Business,Hilton,66,57.0,2009.0,,0.661,98.94,65.41,1575.7,0.231,7.6,3.2,217,Austria,3,False,0,0,0,0,4.189654742026425,4.04305126783455,7.362454896968,15.0,,23.874242424242425,0.8636363636363636,Medium
HTL_0411,Hotel_Munich_411,germany,Munich,5,Chain - International,Hyatt,149,191.0,1960.0,2011.0,0.913,265.01,241.89,13155.4,0.141,8.9,4.3,1134,Germany,5,False,0,0,0,0,5.003946305945459,5.25227342804663,9.484587599701591,64.0,13.0,88.29127516778523,1.2818791946308725,Large
HTL_0741,Hotel_Barcelona_741,spain,Barcelona,4 star,Business,,134,157.0,2004.0,2008.0,0.815,156.48,127.57,6239.4,0.077,8.0,3.5,679,Spain,4,False,0,0,0,0,4.897839799950911,5.056245805348308,8.738639302894242,20.0,16.0,46.56268656716418,1.171641791044776,Large
HTL_0359,Hotel_Amsterdam_359,NETHERLANDS,Amsterdam,2,Independent,,57,32.0,2006.0,2010.0,0.614,98.08,60.24,1253.3,0.072,7.0,3.6,272,Netherlands,2,False,0,0,0,0,4.04305126783455,3.4657359027997265,7.133535351617477,18.0,14.0,21.98771929824561,0.5614035087719298,Medium
HTL_0259,Hotel_Florence_259,IT,Florence,5,Resort,,211,274.0,1963.0,2014.0,0.849,194.37,165.07,12713.2,0.158,8.8,4.4,655,Italy,5,False,0,0,0,0,5.351858133476067,5.6131281063880705,9.450396102754326,61.0,10.0,60.25213270142181,1.2985781990521328,Very Large
HTL_0628,Hotel_Athens_628,GR,Athens,4,Business,,132,151.0,1972.0,2000.0,0.736,196.0,144.33,6954.0,0.111,,4.4,480,Greece,4,False,0,0,0,0,4.882801922586371,5.017279836814924,8.847072312567807,52.0,24.0,52.68181818181818,1.143939393939394,Large
HTL_0633,Hotel_Frankfurt_633,germany,Frankfurt,4,Budget,,142,170.0,1978.0,2007.0,0.833,240.43,200.19,10376.1,0.135,6.8,3.5,664,Germany,4,False,0,0,0,0,4.955827057601261,5.135798437050262,9.247260363575128,46.0,17.0,73.07112676056339,1.1971830985915493,Large
HTL_0283,Hotel_Rotterdam_283,Netherlands,Rotterdam,three,Business,,108,108.0,1969.0,2021.0,0.912,189.22,172.59,6803.3,0.192,6.9,3.5,946,Netherlands,3,False,0,0,0,0,4.68213122712422,4.68213122712422,8.825163067564738,55.0,3.0,62.99351851851852,1.0,Large
HTL_0377,Hotel_Nice_377,france,Nice,3*,Chain - National,Best Western,112,105.0,1982.0,2005.0,0.604,186.3,112.58,4602.5,0.007,7.6,3.5,351,France,3,False,0,0,0,0,4.718498871295094,4.653960350157523,8.434354913107233,42.0,19.0,41.09375,0.9375,Large
HTL_0385,Hotel_Berlin_385,germany,Berlin,3,Business,,123,104.0,1975.0,2018.0,0.804,240.6,193.45,8684.8,0.084,,3.3,710,Germany,3,False,0,0,0,0,4.812184355372417,4.6443908991413725,9.069329650200496,49.0,6.0,70.60813008130081,0.8455284552845529,Large
HTL_0225,Hotel_Nice_225,france,Nice,3,Chain - National,NH Hotels,109,105.0,1981.0,2003.0,0.717,232.89,166.97,6642.8,0.085,7.0,2.8,696,France,3,False,0,0,0,0,4.6913478822291435,4.653960350157523,8.801288840332598,43.0,21.0,60.94311926605505,0.963302752293578,Large
HTL_0784,Hotel_Rome_784,italy,Rome,1,Chain - International,Radisson,87,41.0,1961.0,2007.0,0.813,60.09,48.84,1551.1,-0.02,,3.3,260,Italy,1,False,0,0,0,0,4.465908118654584,3.713572066704308,7.346719635630705,63.0,17.0,17.828735632183907,0.47126436781609193,Large
HTL_0677,Hotel_Mykonos_677,GR,Mykonos,two,Boutique,,26,18.0,1968.0,2006.0,0.604,116.19,70.2,666.2,,4.9,2.5,79,Greece,2,False,0,1,0,1,3.258096538021482,2.8903717578961645,6.501589925759579,56.0,18.0,25.623076923076926,0.6923076923076923,Medium
HTL_0473,Hotel_Lyon_473,FRANCE,Lyon,3,Independent,,152,128.0,1997.0,,0.622,206.9,128.74,7142.5,,7.7,3.8,556,France,3,False,0,1,0,0,5.0238805208462765,4.852030263919617,8.873818134104928,27.0,,46.99013157894737,0.8421052631578947,Large
HTL_0348,Hotel_Florence_348,Italy,Florence,1,Boutique,,10,5.0,1976.0,2017.0,0.748,,53.12,193.9,0.008,3.9,2.9,49,Italy,1,False,0,0,0,1,2.302585092994046,1.6094379124341003,5.267342562248606,48.0,7.0,19.39,0.5,Small
HTL_0506,Hotel_Venice_506,IT,Venice,3,Chain - International,Radisson,78,63.0,1993.0,2007.0,0.799,174.76,139.62,3975.1,0.217,6.0,3.1,596,Italy,3,False,0,0,0,0,4.356708826689592,4.143134726391533,8.287805184004698,31.0,17.0,50.962820512820514,0.8076923076923077,Large
HTL_0640,Hotel_The Hague_640,Netherlands,The Hague,4,Chain - International,Best Western,140,156.0,1970.0,2011.0,0.789,202.0,159.46,8148.6,0.087,7.4,3.6,400,Netherlands,4,False,0,0,0,0,4.941642422609304,5.049856007249537,9.005601412338077,54.0,13.0,58.20428571428572,1.1142857142857143,Large
HTL_D0053,Hotel_Mykonos_53,GREECE,Mykonos,3,Boutique,,13,11.0,1984.0,2003.0,0.754,109.66,82.71,392.4,0.192,6.7,3.358624801125746,54,Greece,3,False,0,0,0,1,2.5649493574615367,2.3978952727983707,5.972281727691208,40.0,21.0,30.184615384615384,0.8461538461538461,Small
HTL_0765,Hotel_Madrid_765,spain,Madrid,3,Chain - International,AccorHotels,101,98.0,1987.0,2015.0,0.98,146.37,143.45,5288.1,0.222,6.2,2.5,845,Spain,3,False,0,0,0,0,4.61512051684126,4.584967478670572,8.573214292094017,37.0,9.0,52.357425742574264,0.9702970297029703,Large
HTL_0746,Hotel_Marseille_746,France,Marseille,3,Resort,,190,132.0,2019.0,,0.847,199.15,168.63,11694.7,0.005,8.7,4.2,1341,France,3,False,0,0,0,0,5.247024072160486,4.882801922586371,9.366891026701232,5.0,,61.55105263157895,0.6947368421052632,Large
HTL_0620,Hotel_Lisbon_620,PT,Lisbon,five,Chain - International,Meliá,100,134.0,1975.0,2003.0,0.976,166.97,162.89,5945.4,0.206,10.0,4.3,699,Portugal,5,False,0,0,0,0,4.605170185988092,4.897839799950911,8.690373090292908,49.0,21.0,59.45399999999999,1.34,Large
HTL_0706,Hotel_Naples_706,IT,Naples,4,Chain - International,Best Western,141,140.0,2017.0,,0.98,206.27,202.14,10403.2,0.113,6.7,3.1,780,Italy,4,False,0,0,0,0,4.948759890378168,4.941642422609304,9.249868730109586,7.0,,73.78156028368795,0.9929078014184397,Large
HTL_0646,Hotel_Venice_646,italy,Venice,4,Business,IHG,92,110.0,2014.0,,0.821,192.76,158.19,5311.9,0.09,7.1,3.6,326,Italy,4,False,0,0,0,0,4.5217885770490405,4.700480365792417,8.577704865677866,10.0,,57.73804347826086,1.1956521739130435,Large
HTL_0699,Hotel_Vienna_699,Austria,Vienna,3,Independent,Hilton,104,98.0,2022.0,,0.641,203.84,130.7,4961.4,-0.048,9.3,4.6,494,Austria,3,False,0,0,0,0,4.6443908991413725,4.584967478670572,8.509443237956177,2.0,,47.70576923076923,0.9423076923076923,Large
HTL_0557,Hotel_Amsterdam_557,NETHERLANDS,Amsterdam,4*,Independent,,97,98.0,2004.0,2014.0,0.79,167.96,132.77,4700.7,0.101,8.0,3.7,217,Netherlands,4,False,0,0,0,0,4.574710978503383,4.584967478670572,8.455466712778472,20.0,10.0,48.46082474226804,1.0103092783505154,Large
HTL_0578,Hotel_Lyon_578,France,Lyon,5,Business,,119,151.0,1960.0,2015.0,0.785,279.65,219.5,9534.0,0.214,8.0,3.9,541,France,5,False,0,0,0,0,4.77912349311153,5.017279836814924,9.162619635764772,64.0,9.0,80.11764705882354,1.26890756302521,Large
HTL_0086,Hotel_Mykonos_86,GREECE,Mykonos,4,Chain - National,AccorHotels,125,136.0,1985.0,2022.0,0.875,183.88,160.95,7343.6,0.152,8.8,3.2,588,Greece,4,False,0,0,0,0,4.8283137373023015,4.912654885736052,8.901584464586051,39.0,2.0,58.7488,1.088,Large
HTL_0243,Hotel_Berlin_243,Germany,Berlin,4,Budget,,122,136.0,2020.0,,0.679,280.77,190.52,8483.7,0.043,7.0,3.4,786,Germany,4,False,0,0,0,0,4.804021044733257,4.912654885736052,9.045901954380444,4.0,,69.53852459016395,1.1147540983606556,Large
HTL_0160,Hotel_Hamburg_160,DE,Hamburg,4,Chain - National,IHG,90,101.0,2011.0,,0.695,269.3,187.19,6149.1,0.033,7.7,3.4,419,Germany,4,False,0,0,0,0,4.499809670330265,4.61512051684126,8.724061008628192,13.0,,68.32333333333334,1.1222222222222222,Large
HTL_0525,Hotel_Santorini_525,Greece,Santorini,5,Business,,120,156.0,1893.0,2011.0,0.778,191.51,149.02,6527.0,0.048,8.7,3.8,886,Greece,5,False,0,0,0,0,4.787491742782046,5.049856007249537,8.783702698635217,131.0,13.0,54.391666666666666,1.3,Large
HTL_0036,Hotel_Lisbon_36,Portugal,Lisbon,4,Independent,,147,144.0,1967.0,2015.0,0.71,164.51,116.73,,0.126,8.6,4.4,283,Portugal,4,True,1,0,0,0,4.990432586778736,4.969813299576001,,57.0,9.0,,0.9795918367346939,Large
HTL_0541,Hotel_Venice_541,italy,Venice,3,Chain - International,NH Hotels,115,97.0,1969.0,2009.0,0.98,153.92,150.84,6331.5,0.112,,3.7,864,Italy,3,False,0,0,0,0,4.74493212836325,4.574710978503383,8.753292453890664,55.0,15.0,55.05652173913043,0.8434782608695652,Large
HTL_0171,Hotel_Venice_171,IT,Venice,3 star,Resort,,138,111.0,1981.0,2014.0,0.829,171.76,142.31,7168.3,0.1,6.4,3.0,1093,Italy,3,False,0,0,0,0,4.927253685157205,4.709530201312334,8.87742380645754,43.0,10.0,51.94420289855073,0.8043478260869565,Large
HTL_0655,Hotel_Nice_655,France,Nice,2,Independent,Hilton,126,78.0,2013.0,,0.72,116.13,83.57,3843.2,0.205,7.0,2.8,878,France,2,False,0,0,0,0,4.836281906951478,4.356708826689592,8.254060631885665,11.0,,30.5015873015873,0.6190476190476191,Large
HTL_0708,Hotel_Florence_708,ITALY,Florence,4,Chain - International,AccorHotels,168,165.0,1966.0,2022.0,0.719,162.74,116.98,7173.4,0.14,8.1,3.9,484,Italy,4,False,0,0,0,0,5.123963979403259,5.10594547390058,8.878135019244722,58.0,2.0,42.69880952380952,0.9821428571428571,Large
HTL_0786,Hotel_Madeira_786,PORTUGAL,Madeira,3,Boutique,,44,40.0,1998.0,2020.0,0.77,110.25,84.92,1363.8,0.071,8.3,4.2,284,Portugal,3,False,0,0,0,0,3.784189633918261,3.6888794541139363,7.218030200086552,26.0,4.0,30.995454545454546,0.9090909090909091,Medium
HTL_0777,Hotel_Bordeaux_777,france,Bordeaux,4,Budget,Marriott,123,134.0,1997.0,2002.0,0.774,300.26,232.34,10430.7,0.076,9.2,3.6,304,France,4,False,0,0,0,0,4.812184355372417,4.897839799950911,9.252508659836728,27.0,22.0,84.80243902439025,1.089430894308943,Large
HTL_0096,Hotel_Madeira_96,PT,Madeira,4 star,Independent,,69,80.0,2004.0,2022.0,0.804,143.23,115.22,2901.9,0.064,7.8,4.2,165,Portugal,4,False,0,0,0,0,4.23410650459726,4.382026634673881,7.973120973856611,20.0,2.0,42.05652173913044,1.1594202898550725,Medium
HTL_0564,Hotel_Porto_564,PORTUGAL,Porto,5,Independent,,156,190.0,2014.0,,0.883,165.6,146.27,,0.226,9.7,4.5,383,Portugal,5,True,1,0,0,0,5.049856007249537,5.247024072160486,,10.0,,,1.2179487179487178,Large
HTL_0241,Hotel_Naples_241,ITALY,Naples,4*,Independent,,283,298.0,2013.0,,0.651,194.65,126.76,13093.4,0.001,9.0,4.7,743,Italy,4,False,0,0,1,0,5.645446897643238,5.697093486505405,9.479863565437025,11.0,,46.26643109540636,1.0530035335689045,Very Large
HTL_0575,Hotel_Cologne_575,germany,Cologne,1 star,Chain - International,IHG,25,15.0,1972.0,2007.0,0.56,,64.4,587.6,0.087,6.3,2.8,66,Germany,1,False,0,0,0,1,3.2188758248682006,2.70805020110221,6.376046444299722,52.0,17.0,23.504,0.6,Medium
HTL_0461,Hotel_Amsterdam_461,Netherlands,Amsterdam,1,Chain - National,NH Hotels,68,22.0,1985.0,2018.0,0.674,99.29,66.96,1661.9,0.066,,3.4,427,Netherlands,1,False,0,0,0,0,4.219507705176107,3.091042453358316,7.415716805133478,39.0,6.0,24.439705882352943,0.3235294117647059,Medium
HTL_0554,Hotel_Valencia_554,Spain,Valencia,3 star,Business,,99,104.0,1947.0,2008.0,0.559,119.41,66.79,2413.6,0.02,6.3,3.4,287,Spain,3,False,0,0,0,0,4.59511985013459,4.6443908991413725,7.788874687844851,77.0,16.0,24.379797979797978,1.0505050505050506,Large
HTL_0735,Hotel_Malaga_735,España,Malaga,4,Chain - National,NH Hotels,97,96.0,1965.0,2016.0,0.802,222.15,178.26,6311.3,0.095,8.4,4.3,445,Spain,4,False,0,0,0,0,4.574710978503383,4.564348191467836,8.750096956502608,59.0,8.0,65.06494845360825,0.9896907216494846,Large
HTL_0207,Hotel_Faro_207,PT,Faro,3,Chain - National,AccorHotels,88,64.0,2006.0,2009.0,0.586,123.15,72.12,2316.4,0.173,7.7,3.7,306,Portugal,3,False,0,0,0,0,4.477336814478207,4.1588830833596715,7.747769535351635,18.0,15.0,26.322727272727274,0.7272727272727273,Large
HTL_0393,Hotel_Marseille_393,France,Marseille,1,Resort,,70,36.0,1999.0,2015.0,0.732,72.72,53.22,1359.7,0.033,5.7,3.3,267,France,1,False,0,0,0,0,4.248495242049359,3.58351893845611,7.21501936616164,25.0,9.0,19.424285714285716,0.5142857142857142,Medium
HTL_0398,Hotel_Santorini_398,GR,Santorini,5,Chain - International,Meliá,114,135.0,2021.0,,0.98,156.92,153.78,6398.9,0.05,10.0,4.5,856,Greece,5,False,0,0,0,0,4.736198448394496,4.90527477843843,8.763881379575563,3.0,,56.13070175438596,1.1842105263157894,Large
HTL_0218,Hotel_Amsterdam_218,NL,Amsterdam,3,Business,,70,59.0,1984.0,2023.0,0.561,159.54,89.51,2286.9,0.092,7.6,3.5,158,Netherlands,3,False,0,0,0,0,4.248495242049359,4.07753744390572,7.734952467662338,40.0,1.0,32.67,0.8428571428571429,Medium
HTL_0005,Hotel_Venice_5,IT,Venice,1,Chain - International,Hilton,67,34.0,2004.0,2012.0,0.771,72.06,55.55,1358.6,,5.5,2.4,205,Italy,1,False,0,1,0,0,4.204692619390966,3.5263605246161616,7.214210036757201,20.0,12.0,20.277611940298506,0.5074626865671642,Medium
HTL_0643,Hotel_Frankfurt_643,DE,Frankfurt,3,Chain - International,Radisson,39,39.0,1969.0,2017.0,0.831,143.04,118.86,1692.0,0.029,7.2,3.6,233,Germany,3,False,0,0,0,0,3.6635616461296463,3.6635616461296463,7.433666540166168,55.0,7.0,43.38461538461539,1.0,Medium
HTL_0740,Hotel_The Hague_740,Holland,The Hague,3,Chain - National,Hilton,70,67.0,1976.0,2004.0,0.652,108.1,70.51,1801.5,-0.065,6.7,3.1,182,Netherlands,3,False,0,0,0,0,4.248495242049359,4.204692619390966,7.496374930188148,48.0,20.0,25.735714285714284,0.9571428571428572,Medium
HTL_0613,Hotel_Venice_613,Italia,Venice,4,Business,,88,87.0,1991.0,2012.0,0.848,187.43,159.02,5107.6,0.114,7.4,4.3,349,Italy,4,False,0,0,0,0,4.477336814478207,4.465908118654584,8.538484905550526,33.0,12.0,58.040909090909096,0.9886363636363636,Large
HTL_0547,Hotel_Rotterdam_547,Holland,Rotterdam,4,Boutique,AccorHotels,14,16.0,1975.0,2005.0,0.861,212.31,182.73,933.7,0.034,7.2,3.6,59,Netherlands,4,False,0,0,0,1,2.6390573296152584,2.772588722239781,6.83915518748988,49.0,19.0,66.69285714285715,1.1428571428571428,Small
HTL_0684,Hotel_Rotterdam_684,Netherlands,Rotterdam,three,Independent,,115,104.0,1987.0,2016.0,0.609,158.24,96.36,4044.9,0.254,6.7,3.3,571,Netherlands,3,False,0,0,0,0,4.74493212836325,4.6443908991413725,8.305212107308138,37.0,8.0,35.17304347826087,0.9043478260869565,Large
HTL_0099,Hotel_Malaga_99,España,Malaga,4,Resort,Marriott,243,312.0,1931.0,2017.0,0.902,132.96,119.9,10634.4,0.253,8.5,4.4,1586,Spain,4,False,0,0,1,0,5.493061443340548,5.7430031878094825,9.271849308553389,93.0,7.0,43.76296296296296,1.2839506172839505,Very Large
HTL_0574,Hotel_Berlin_574,germany,Berlin,2 star,Boutique,,10,7.0,1890.0,2006.0,0.643,143.1,92.09,336.1,0.203,6.9,3.5,45,Germany,2,False,0,0,0,1,2.302585092994046,1.9459101490553132,5.81740873473106,134.0,18.0,33.61,0.7,Small
HTL_0407,Hotel_Venice_407,ITALY,Venice,2,Independent,,178,103.0,2019.0,,0.505,117.48,59.37,3857.3,,,3.9,815,Italy,2,False,0,1,0,0,5.181783550292085,4.634728988229636,8.257722735842012,5.0,,21.670224719101125,0.5786516853932584,Large
HTL_0503,Hotel_Santorini_503,Greece,Santorini,2,Chain - National,AccorHotels,211,127.0,1998.0,2013.0,0.852,107.97,91.95,7081.5,0.01,6.0,2.8,517,Greece,2,False,0,0,0,0,5.351858133476067,4.844187086458591,8.86524102865445,26.0,11.0,33.56161137440758,0.6018957345971564,Very Large
HTL_0048,Hotel_Hamburg_48,Deutschland,Hamburg,3,Chain - International,Radisson,35,35.0,2002.0,2017.0,0.98,202.67,198.62,2537.3,0.03,6.7,3.0,312,Germany,3,False,0,0,0,0,3.5553480614894135,3.5553480614894135,7.838855802509772,22.0,7.0,72.49428571428572,1.0,Medium
HTL_0033,Hotel_Bordeaux_33,france,Bordeaux,4,Chain - International,Marriott,90,107.0,2008.0,2011.0,0.949,269.02,255.41,8390.1,0.208,7.9,3.9,405,France,4,False,0,0,0,0,4.499809670330265,4.672828834461906,9.034807718341353,16.0,13.0,93.22333333333334,1.1888888888888889,Large
HTL_0201,Hotel_Barcelona_201,spain,Barcelona,3,Independent,,60,60.0,1994.0,2022.0,0.488,140.59,68.63,,0.046,7.7,3.8,265,Spain,3,True,1,0,0,0,4.0943445622221,4.0943445622221,,30.0,2.0,,1.0,Medium
HTL_0135,Hotel_Barcelona_135,ES,Barcelona,3 star,Chain - National,Radisson,117,113.0,2001.0,2023.0,0.913,165.27,150.83,6441.4,0.143,7.4,4.0,722,Spain,3,False,0,0,0,0,4.762173934797756,4.727387818712341,8.77050118677668,23.0,1.0,55.054700854700855,0.9658119658119658,Large
HTL_0028,Hotel_Salzburg_28,Austria,Salzburg,four,Independent,,126,155.0,1944.0,2009.0,0.781,217.71,169.98,7817.2,0.141,9.1,4.6,629,Austria,4,False,0,0,0,0,4.836281906951478,5.043425116919247,8.964081713155922,80.0,15.0,62.04126984126984,1.2301587301587302,Large
HTL_0739,Hotel_Munich_739,DE,Munich,3 star,Independent,Marriott,80,74.0,1994.0,2006.0,0.698,156.55,109.24,3189.9,0.183,6.9,3.3,239,Germany,3,False,0,0,0,0,4.382026634673881,4.30406509320417,8.06774484732515,30.0,18.0,39.87375,0.925,Large
HTL_0231,Hotel_Salzburg_231,Austria,Salzburg,5,Budget,,279,371.0,1984.0,2017.0,0.843,304.39,256.61,26131.8,0.071,9.6,4.9,660,Austria,5,False,0,0,1,0,5.631211781821365,5.916202062607435,10.170908242479646,40.0,7.0,93.66236559139784,1.3297491039426523,Very Large
HTL_0490,Hotel_Paris_490,FR,Paris,1,Chain - National,Local Chain,10,7.0,1997.0,2019.0,0.632,103.64,65.51,239.1,-0.053,5.7,3.0,18,France,1,False,0,0,0,1,2.302585092994046,1.9459101490553132,5.476881874464279,27.0,5.0,23.91,0.7,Small
HTL_0379,Hotel_Mykonos_379,GREECE,Mykonos,4,Boutique,,43,47.0,1876.0,2000.0,0.721,156.56,112.9,1772.0,0.166,7.2,3.7,291,Greece,4,False,0,0,0,0,3.7612001156935624,3.8501476017100584,7.4798641311650265,148.0,24.0,41.2093023255814,1.0930232558139534,Medium
HTL_0289,Hotel_Valencia_289,SPAIN,Valencia,3,Budget,,113,87.0,2015.0,,,158.86,58.17,2399.0,,8.9,4.5,339,Spain,3,False,0,1,0,0,4.727387818712341,4.465908118654584,7.782807262839695,9.0,,21.23008849557522,0.7699115044247787,Large
HTL_0419,Hotel_Barcelona_419,ES,Barcelona,2,Business,,58,33.0,2018.0,,0.793,93.41,74.04,1567.4,0.053,6.9,3.4,312,Spain,2,False,0,0,0,0,4.060443010546419,3.4965075614664802,7.357173474618764,6.0,,27.024137931034485,0.5689655172413793,Medium
HTL_0675,Hotel_Cologne_675,GERMANY,Cologne,3,Chain - International,NH Hotels,113,98.0,1999.0,2006.0,0.735,127.76,93.95,3874.8,0.184,5.2,2.4,676,Germany,3,False,0,0,0,0,4.727387818712341,4.584967478670572,8.26224932755223,25.0,18.0,34.290265486725666,0.8672566371681416,Large
HTL_0392,Hotel_Paris_392,FRANCE,Paris,5,Chain - International,Marriott,124,166.0,1962.0,2023.0,0.835,281.05,234.78,10626.0,0.04,9.9,4.2,277,France,5,False,0,0,0,0,4.820281565605037,5.111987788356544,9.271059107010888,62.0,1.0,85.69354838709677,1.3387096774193548,Large
HTL_0593,Hotel_Thessaloniki_593,GREECE,Thessaloniki,4,Chain - National,Marriott,98,101.0,2019.0,,0.796,179.93,143.16,5120.8,0.185,6.9,2.7,451,Greece,4,False,0,0,0,0,4.584967478670572,4.61512051684126,8.541065955827793,5.0,,52.2530612244898,1.030612244897959,Large
HTL_0499,Hotel_Bordeaux_499,FRANCE,Bordeaux,5,Business,,146,185.0,1976.0,2013.0,0.976,297.24,290.0,15453.8,0.323,6.3,2.7,864,France,5,False,0,0,0,0,4.983606621708336,5.220355825078324,9.645610206776551,48.0,11.0,105.84794520547945,1.2671232876712328,Large
HTL_0139,Hotel_Naples_139,ITALY,Naples,3*,Boutique,,25,24.0,1940.0,2001.0,0.98,153.7,150.63,1374.5,,,2.8,87,Italy,3,False,0,1,0,1,3.2188758248682006,3.1780538303479458,7.2258453076053,84.0,23.0,54.98,0.96,Medium
HTL_0063,Hotel_Florence_63,italy,Florence,3,Resort,,179,165.0,1992.0,2004.0,0.834,129.74,108.26,7073.0,0.067,6.4,3.1,1223,Italy,3,False,0,0,0,0,5.187385805840755,5.10594547390058,8.86403999703599,32.0,20.0,39.513966480446925,0.9217877094972067,Large
HTL_0472,Hotel_Bordeaux_472,France,Bordeaux,2,Chain - International,Local Chain,79,44.0,2003.0,2009.0,0.624,171.03,106.73,3077.6,0.168,6.6,3.5,164,France,2,False,0,0,0,0,4.3694478524670215,3.784189633918261,8.031905351438086,21.0,15.0,38.95696202531646,0.5569620253164557,Large
HTL_0521,Hotel_Bilbao_521,SPAIN,Bilbao,5,Chain - National,Best Western,145,198.0,2019.0,,0.972,199.4,193.85,10259.6,0.081,9.4,4.9,1061,Spain,5,False,0,0,0,0,4.976733742420574,5.288267030694535,9.235969131609997,5.0,,70.75586206896551,1.3655172413793104,Large
HTL_0065,Hotel_Milan_65,Italia,Milan,1,Chain - National,Local Chain,22,9.0,1997.0,2005.0,0.567,71.08,40.28,323.4,0.127,4.2,2.2,117,Italy,1,False,0,0,0,1,3.091042453358316,2.1972245773362196,5.778889947143006,27.0,19.0,14.7,0.4090909090909091,Small
