startup_id,subsector,pais,modelo_negocio,etapa,anio_fundacion,empleados,financiacion_total,valoracion,ratio_valoracion_financiacion,ingresos,crecimiento_anual,burn_rate,runway_meses,ingresos_por_empleado,usuarios,tasa_retencion,cac,ltv,ltv_cac_ratio,marketing_pct,cuota_mercado,id_pct,patentes,tech_score,num_integraciones,paises_operacion,compliance_score,incidentes_seguridad,rating_riesgo,prob_exito
80,prestamos p2p,Francia,B2C,Serie A,2017,19,97.11548695046326,747.8803375927229,7.700937935616821,1.278341198167595,133.684747637636,393,26.9,67.28111569303131,87579,68.84383417350577,50.002078612764024,120.19634111017511,2.4038268896983936,36.62482711578157,0.9717708701665642,13.65816530791413,3,87.78532202054828,19,2,68.57721234644933,0,Muy Alto,23.0305509082973
61,Pagos Digitales,Reino Unido,B2C,Serie B,2016,10,3.4354525638060176,29.390143700749057,8.554955469444394,8.721541006517118,NA,175,12.7,872.1541006517118,410066,59.993982569345796,24.223983251125958,139.6833727663147,5.7663255179068065,31.698305659763374,0.1,4.906388176631159,1,71.32863447001569,6,5,94.06709201922604,0,Alto,31.97559521533549
59,gestion patrimonial,Alemania,B2B,Seed,2015,54,23.111787042780612,165.99521890391534,7.182275373023003,2.2433543613732843,48.1730974820334,188,14.2,41.543599284690444,26471,85.80504180341744,138.58787330869347,459.03692876933206,3.3122445550980046,10.698548390497024,1.9492396828812326,30.337987599150104,1,67.68530092788326,10,2,67.19265794954889,1,Medio,56.60834518261254
291,BLOCKCHAIN,Suecia,B2C,Serie A,2015,214,7.241754720377483,27.57341059108368,3.8075593078974634,6.624169755453755,NA,205,15.7,30.954064277821285,38425,84.48031459147063,107.04487149112171,298.9948920155778,2.793173440732062,31.758781031775293,2.635004866886653,12.195257671439832,2,58.623899634402306,21,1,84.62163746455496,0,Muy Alto,28.57725645415485
202,PAGOS DIGITALES,España,B2C,Serie A,2019,53,24.980817866877693,136.4599035936484,5.462587506975979,0.27391179194013493,86.14578676570015,116,10.9,5.168147017738395,70943,86.2622968606435,35.75473185819815,81.39396130920963,2.276452851947397,17.182751173640934,2.1506766772143187,1.297038157705435,2,55.843265786093426,9,5,68.63731632962777,0,Medio,47.16435320209712
14,PAGOS DIGITALES,Francia,B2B,Serie B,2018,50,8.457789187837776,50.19765001955682,5.935079357586801,13.356218815978337,138.32955777607253,109,36,267.12437631956675,6347,57.648463024000066,15.31525714850369,67.5748610633617,4.412257685791701,11.649537545542241,0.9544098819463134,18.798033351612833,0,77.62734379531805,3,6,61.470532688807396,0,Muy Alto,23.609927115030587
111,criptomonedas,Países Bajos,B2B2C,Seed,2018,32,6.94444547191464,62.35483894593564,8.979095479706302,193.47807261498224,85.11506403491478,81,21.8,6046.189769218195,249605,97.71703957250728,107.15876611594182,632.3601116382537,5.901151483529247,30.576331896777567,0.1,13.675409498453533,2,66.77260570837953,25,1,64.41856438563474,1,Alto,40.866273953579366
334,blockchain,Irlanda,Marketplace,Serie B,2021,69,2.4324176599109975,28.565444648733518,11.743643009802327,14.317128789755145,77.81226927197109,428,14.4,207.4946201413789,4724,65.91391833505062,99.28785225339587,590.9371517427156,5.951756819500587,12.067579837282121,1.5920205531512943,22.642375134442506,2,89.7161112277018,21,13,86.66933467979443,1,Alto,30.669663548469543
154,criptomonedas,Países Bajos,B2C,Serie C,2019,500,27.30907701298525,118.45245663808171,4.33747565257363,1.7101371448351148,123.31297509195495,196,13,3.4202742896702296,9318,NA,87.44417265612526,273.5161629381047,3.1278946856036782,46.491515115639245,0.1,25.579859495249003,5,86.19233090922525,2,4,62.336654405418884,2,Alto,25.719694048166275
295,Criptomonedas,Francia,B2C,Serie A,2017,15,16.391826055719754,63.06079475297911,3.847087843576446,NA,32.1091705797681,287,20.3,NA,4056125,100,135.8064837798858,NA,NA,38.73777063126951,2.6730089349477244,30.824945130270216,1,79.61965474829931,17,1,76.05606117823086,1,Bajo,56.229938068427145
102,regtech,Suecia,B2B,Seed,2021,24,7.352669509241655,42.48646430107833,5.77837263699621,2.316845366631009,66.2066460328796,278,1,96.53522360962536,180545,79.39833520040763,94.63511085846271,347.41729689196825,3.671124741551466,27.58222137781363,3.1088759760179006,21.361793216451836,1,52.12965964815923,8,2,74.15538299247716,1,Medio,51.581701477989554
72,WealthTech,Francia,Marketplace,Serie A,2014,152,11.837192631214698,123.62630472603273,10.443887210218236,5.530468529965915,NA,277,12.4,36.384661381354704,307190,59.236488172229834,70.42237786364063,420.0356832100726,5.96452002832666,50.15564328913151,2.5815175485535784,13.955185858888,1,43.448718837921845,1,2,85.19208124286001,0,Medio,59.1807862278074
292,open banking,Reino Unido,B2C,Seed,2017,173,7.30814099632529,52.60288459216142,7.19784752628766,0.4939891696154672,-39.58509233265168,73,30,2.8554287261009663,7769,86.38595545395927,95.19328340349485,NA,NA,18.62144066753597,1.605538576336325,21.6930958440695,2,94.17362094290067,7,1,75.93141813500216,0,Muy Bajo,72.51256935764104
155,Open Banking,España,B2C,Serie B,2014,34,31.871678826097682,288.2444558106539,9.04390563745983,16.2766522563756,117.39537912298081,281,11.1,478.7250663639882,549,62.21810230685116,38.45128870232948,79.84092580163606,2.076417423086241,5.152476438999255,2.9627256305656617,10.271577644421328,1,53.35122139502064,5,9,79.43042877945109,1,Medio,52.76900403667241
230,PAGOS DIGITALES,Países Bajos,Marketplace,Serie A,2021,268,345.6225062661386,3574.3484817764106,10.341770043829456,3.763509834128648,93.12609557143769,430,16.6,14.042947142271075,166731,53.14344668350464,44.000534999668126,105.63364714213243,2.4007355170324445,25.24442184884706,2.552849664149522,9.95764618388573,2,78.26141810805004,11,9,73.76567471729761,0,Medio,45.096141449175775
172,prestamos p2p,Reino Unido,B2B,Seed,2023,32,2.498270155149995,25.36347271020142,10.152413924457505,25.961382039499977,16.98421615309406,213,10.9,811.2931887343743,777087,54.86902787440273,96.92538218863673,360.7651893094565,3.722091996576637,31.6858412569289,2.9367679277218097,30.275562326401424,1,43.71084692550687,14,1,50.92698493102732,0,Muy Alto,17.215940384194255
304,Pagos Digitales,España,Marketplace,Serie A,2020,42,10.494138550511506,121.78486898420752,11.605037268949673,1.267303532271391,124.87633378028258,93,15.5,30.17389362550931,9891,94.65383964833495,19.518493600818516,61.01266172190666,3.125889885239303,24.917554116433667,1.6978520311673375,16.66704585591278,0,52.359886345738076,8,7,100,1,Muy Bajo,75.37702263332903
199,prestamos p2p,Reino Unido,Plataforma,Serie A,2015,23,8.327714024390328,64.7163886004141,7.771206889534369,8.23603210600602,102.88495214660496,180,28.5,358.0883524350443,197213,87.55821497424652,66.00102119800893,144.01206970653777,2.181967295240611,0,2.958844575619529,9.240342706470484,1,80.54092833508867,10,2,41.904008936983885,3,Muy Bajo,76.2321614427492
340,Gestión Patrimonial,Reino Unido,B2C,Seed,2020,97,1127.4762951328862,333.1596414115874,0.2954914820380509,NA,31.074364154248535,168,17.6,NA,60384,96.5378014395761,18.633552158936865,95.51551817345042,5.1259962329640985,45.34092937362782,1.460344863175607,19.070447038870864,1,86.8768404442104,34,1,34.74215733634994,0,Alto,39.81651158537716
47,gestion patrimonial,España,Plataforma,Serie A,2021,25,0.3739450605170712,4.480121384450614,11.980694111203775,1.4086295024031625,56.59106653322827,202,24.4,56.345180096126505,105189,65.3114221619896,70.77636424578714,302.72445420640355,4.277197019546293,20.443395028508363,0.1,8.57776531766998,0,93.32721038287775,4,9,62.0961220674549,0,Alto,30.907670753076673
143,pagos digitales,Países Bajos,B2C,Serie B,2019,45,15.967618992444903,65.81450920374571,4.121748473262414,15.545154396574095,80.96180110588062,253,18.5,345.44787547942434,579,80.2646134610161,102.43019566337692,394.9590347783564,3.8558848025277253,31.0684867941365,2.718783734721432,6.135030629696113,2,28.198195838198743,6,5,55.40143671216153,0,Medio,41.42265775240958
268,insurtech,Francia,B2B,Seed,2014,7,14.157577433260156,49.831082875182986,3.5197464474476874,1.660724804824641,72.13714004415534,273,24.9,237.24640068923443,200657,85.36479750048602,30.785048236371026,171.58536766520405,5.573659211047925,28.47266333127891,0.2137765701159493,7.363682108936502,0,72.90609806528563,12,3,59.83180397625256,0,Muy Bajo,81.54803265817463
259,Préstamos P2P,Reino Unido,B2B,Serie A,2015,8,28.74610348060742,338.2913005934101,11.76824889751151,16.3552079473072,-10.257549847285603,142,6,2044.4009934133999,531816,91.14811326921699,108.94913978473217,615.5595611442459,5.649971742415802,28.59815639581929,3.949763768788966,15.694494243787357,NA,100,23,3,58.98195711063145,1,Alto,26.27268681768328
139,blockchain,Reino Unido,B2B,Serie A,2019,171,28.67465764336377,335.36431757472224,11.695495086489245,40.59813223127557,224.0813656791709,284,14.9,237.41597796067586,9635,58.0712613215431,73.34666963284958,402.9001380917477,5.493093825643882,29.66742865630209,1.9709868404824702,19.708780643692883,1,100,4,22,91.42668437101538,0,Alto,25.256223333999515
255,Préstamos P2P,Francia,Marketplace,Serie A,2023,9,34.15962606013307,173.91756670963983,5.091319395694882,0.8987861914884028,88.64825110193887,130,14.1,99.86513238760031,558106,81.60988764082855,117.10455106777088,545.3605771641737,4.657039988553152,13.77365440614716,0.1,12.81014890867101,2,65.73541669430209,7,2,66.15604273462765,1,Bajo,59.34498773422092
108,Préstamos P2P,Reino Unido,B2B,Seed,2014,125,88.14743676781673,942.3692596535,10.690829979954287,0.6023653342296454,100.0475604787375,153,9.6,4.8189226738371636,2209,86.40687325103953,35.98791833320309,159.19556293945493,4.423583533382043,45.20581890028788,2.1981506073616797,23.923542663228552,2,75.46484250886891,9,8,50.45889147663449,1,Muy Alto,28.04297698661685
209,Pagos Digitales,Reino Unido,B2B,Seed,2020,32,5.7933870855264455,59.858869039723835,10.332275084685534,3.359006455293988,0.07759469915812645,341,10.3,104.96895172793712,515741,87.30742926402236,72.13777193959797,164.71995981452275,2.2834079205058515,29.140191623641606,2.6538387464817044,27.683039983229243,3,76.60914752023392,5,3,40.14731084127526,0,Muy Bajo,85.40539795998484
95,prestamos p2p,Francia,B2B2C,Serie A,2021,21,26.508345081336675,271.07846803753347,10.226155846612528,0.9525555291882449,38.51652200095187,419,13,45.35978710420214,847,79.77210591029164,78.99804929123506,194.75562535966077,2.465321955503896,19.739450294419772,3.3179153276527193,9.499055487490683,4,50.47860012052757,9,5,77.41011926228772,0,Muy Alto,28.83696843404323
96,insurtech,España,B2C,Serie A,2014,18,23.837347343952363,231.52741782662997,9.712801281362772,13.68807887101088,93.95162111849106,290,11.8,760.4488261672711,937916,73.5818097189624,121.54940318408065,NA,NA,17.06104509317275,0.1,7.103701233305314,1,69.03320164915534,4,10,62.76616853786666,1,Alto,34.10826311446726
324,PRÉSTAMOS P2P,Suecia,B2B,Seed,2021,108,2.8131314274805357,26.562594504934115,9.442358165513724,4.981732042760756,74.77338914764911,555,24.3,46.127148544081074,59847,91.56536455940245,58.35835465899915,207.5369752488934,3.556251310743391,0.029929819295702487,2.0150939175874756,25.593259597217802,NA,87.02618142802802,3,2,77.38737453660734,0,Alto,38.85009776800871
160,Criptomonedas,Reino Unido,B2B,Serie D+,2014,10,1.7604100100068687,11.84740315770952,6.729911265196279,0.4007600210564941,-33.60897474434505,151,15.2,40.07600210564941,1597,78.93453805595534,166.36032247744117,624.2540228142253,3.75242133170832,13.972457848160797,3.5047495220901292,13.738513399965987,2,100,4,6,60.42823268156403,0,Muy Bajo,72.94930705800653
123,gestion patrimonial,Reino Unido,B2B,Serie A,2020,132,10.763977185745722,54.23441524483703,5.038510794751346,0.04979193982944593,NA,383,14.6,0.3772116653745904,227224,56.053819827784096,86.62199788662885,191.32261015278476,2.208706966135651,19.590507045580754,0.1,8.811936334003423,0,45.886074692792036,9,1,93.78819309273034,0,Alto,35.620083757676184
91,criptomonedas,Francia,B2B,Seed,2022,122,38.03802772618787,295.1143077811672,7.758401931496338,8.955662249735973,34.62514480475282,28,1.3,73.40706762078666,135976,68.80926954797873,130.94644498848083,NA,NA,39.87845669081476,2.4789191515860782,15.799667047430649,2,76.86022479509178,35,6,97.19817645288815,0,Medio,50.65470306202769
23,PAGOS DIGITALES,Países Bajos,B2C,Serie B,2017,63,136.60517751893,559.4717908628201,4.095538697903976,NA,107.15228020742524,403,29.5,NA,6002,84.17095492139129,114.8310652601026,459.4090122788947,4.000738051487133,36.029363376879516,0.6348830828935559,17.6599881207279,1,92.2785507043123,6,8,58.57962720661252,1,Medio,41.695651886984706
329,pagos digitales,Reino Unido,B2C,Seed,2018,75,1.5403347161575776,17.17853747127657,11.152470492990687,8.29149967387487,32.44648354538085,131,8.6,110.55332898499827,12172,89.28096917036345,122.72194318731891,277.47909125942004,2.2610389312030748,41.56248166543971,2.7972292886838703,16.366854724945156,NA,100,6,16,71.09655566800004,1,Muy Alto,28.068557367660105
247,Pagos Digitales,Alemania,Plataforma,Serie C,2017,94,10.245518336489958,80.32215614243012,7.839735726825893,0.12350678752492815,65.93952273007177,159,11,1.313901994946044,33475,78.87016576818787,75.06695518684636,257.3598567715443,3.428404097794555,26.556222466847743,2.211140648828489,15.640326699980546,4,71.91002873630102,4,22,80.47105950907401,1,Medio,59.44634348619729
81,open banking,Suecia,B2C,Seed,2023,22,29.409815895203824,245.33849108879116,8.342061438364908,9.185711501797437,155.44220574076695,1,15.6,417.5323409907926,174497,62.08755900551014,21.371834584189557,75.11874408871877,3.5148477213224396,10.532704714062778,3.2297544103219353,8.71042014226101,1,59.29842328475736,9,5,58.675754128959596,0,Bajo,71.34022161830217
198,PAGOS DIGITALES,Suecia,Plataforma,Seed,2021,75,48.952954259677185,344.3824297547629,7.03496724483557,7.634042048825969,67.57411748454992,309,19.6,101.78722731767958,834067,85.70727686481881,162.61648350277784,849.4821736303267,5.223838047240861,21.499345050192776,3.8540768836618384,15.948646085128622,0,51.65837887705048,38,3,70.05385352375232,0,Alto,29.13544002920389
17,blockchain,Países Bajos,Plataforma,Serie D+,2021,55,48.79082411578701,463.248735444733,9.494587227003649,18.29510720455281,75.02621756979637,463,31.2,332.63831281005105,2831,66.92407679826385,52.45513159483324,156.17644164506606,2.977333902264945,15.193827177209931,NA,27.9663282480411,1,26.101083745019174,4,7,71.35557429934151,0,Muy Alto,21.336012836545706
283,PAGOS DIGITALES,Suecia,B2C,IPO,2016,94,32.00435061356679,200.45723200891038,6.26343694422394,7.471074641049216,80.56534539316552,223,18.9,79.47951745797039,182522,73.27795508939319,24.900348034359602,80.10944440874603,3.217201795661822,21.47619097286391,0.7904493996517323,16.345118932204464,2,32.23618982782467,5,3,80.58801862422621,0,Bajo,57.87615203298628
118,InsurTech,Reino Unido,B2B,Seed,2021,19,0.266131368538952,0.9019518279305154,3.3891225708648562,2.1500200645464544,63.27598224309254,365,29.2,113.15895076560285,28172,79.21596105081507,103.29701572222142,349.08069212076435,3.3793879685690627,44.069664588144164,1.0295408133257886,25.138764290508227,1,26.59262104872647,6,4,94.95048864256852,1,Muy Alto,13.77576066646725
168,Pagos Digitales,Reino Unido,B2C,Serie A,2021,19,4.488619691760907,35.98589850633422,8.01714134356007,6.075427556327238,NA,263,20.2,319.7593450698546,33618,98.33170654362051,87.2142754934591,161.24053818672363,1.8487860762979835,37.03627541329354,1.9392168253035704,21.76392919366252,1,75.77969198510993,9,2,61.41040425232389,0,Medio,42.01962257735431
75,PAGOS DIGITALES,Suecia,B2C,Seed,2017,94,13.281733671980808,83.78988086120394,6.308655400760472,9.597915488269194,150.8898851216793,157,17.3,102.10548391775738,1019172,NA,66.58982579341857,240.0127574874941,3.6043457784689963,11.045309365682932,3.452158664551848,0,3,69.60422565584958,34,5,46.19358029170971,0,Bajo,71.24544311780483
138,Pagos Digitales,Suecia,Marketplace,Serie B,2021,149,7.079088302398899,36.46225078605921,5.150698681594804,3.7460976356553854,-1.6542970166681528,342,22.4,25.141594870170373,179086,76.32069085557237,96.84905075003579,163.57941776832294,1.6890141565818342,0,NA,13.227033909679179,1,62.56162305146883,30,2,43.43172061701286,0,Medio,53.44124825205654
256,INSURTECH,Francia,Marketplace,Serie A,2016,439,2.677435649116542,21.04905586939524,7.861647721147164,3.5301318319135366,193.9470959981472,391,13,8.041302578390743,115833,80.56424221727922,134.42554340497878,554.2892319118208,4.1233921609818935,31.580395457452916,2.1605721306156864,25.42401620749603,NA,95.32226102008475,3,1,18.126107514180006,0,Medio,56.33833434432745
77,Criptomonedas,Reino Unido,B2C,Seed,2022,22,34.122953327863144,123.02480519623967,3.605338729452342,5.304981065343818,99.96707516405539,134,21.3,241.13550297017355,20466,77.97582978035435,180.72860892836155,357.8625084051003,1.980109903612174,15.711262277871578,3.0505951299766956,7.661001777494648,0,51.6097200190648,37,13,75.36143484198503,0,Bajo,63.53280445095152
232,PAGOS DIGITALES,Alemania,B2C,Serie C,2019,61,16.462447212480967,88.87960428996936,5.398930252762511,39.90521748822356,84.70776443368715,54,15.2,654.1838932495666,56341,69.19489755491122,66.84026638890373,190.38533054745056,2.84836283326149,29.9959625032153,1.3956550133632804,12.416070346098572,3,89.24010416992438,3,4,51.14566799045852,0,Medio,55.02573319710791
127,open banking,España,B2C,Serie A,2018,25,22.00932034666005,156.80909761937585,7.124667874770239,5.203449871750827,98.77512208030969,105,6.2,208.13799487003308,35942,70.47412978866176,121.30355529010794,195.36105419659066,1.6105138363782316,18.0935587079749,3.403614626728121,16.547566555241037,3,88.74221585530353,2,10,43.880620068002905,1,Muy Alto,17.22152955364436
52,InsurTech,Francia,B2B2C,Serie D+,2016,11,0.776653664729463,8.861108724912087,11.409343865001574,1.2663663697355307,13.637788102397536,197,13.1,115.12421543050279,413214,44.63757741797304,75.83670224390218,205.90243607298618,2.7150763414101675,25.512799176865133,1.8573089702295402,4.963913132634062,1,63.05401158255956,18,10,71.07676585335417,0,Bajo,55.661304239183664
342,Gestión Patrimonial,Finlandia,B2B2C,Serie B,2022,82,1.1223638045967343,10.1378702520474,9.032606192864478,8.30553983631997,219.02195438817014,274,36.3,101.28707117463377,745800,66.34839178690446,10,53.63637338625267,5.363637338625267,42.20958296676411,4.118110871527001,16.995349759497106,3,29.99131507285044,5,11,70.13591784641565,0,Muy Alto,17.582616466097534
24,InsurTech,Irlanda,B2B,Seed,2020,38,7.982339800047459,40.597252814070444,5.085883817402646,2.771260168973681,-16.381329626407407,381,7.8,72.92789918351792,15500,92.61678540045308,151.16048706239536,753.404755443654,4.984138183761388,12.199409460746221,0.9114057854943507,18.17644828937705,1,77.83779870868571,18,11,24.426184465292835,0,Muy Bajo,75.91003354638815
35,insurtech,Suecia,B2B,Serie A,2015,67,4.820757443201552,31.263835297013518,6.485253752209246,1.2384069979317585,51.50742161596408,267,8.2,18.483686536294904,15042,71.93074587308173,129.73586523967347,464.0492422886989,3.576877075829543,47.133108237574596,2.5403273842675413,14.324695886814986,1,80.6123817115578,23,7,100,1,Bajo,58.60960442572832
114,Gestión Patrimonial,Reino Unido,B2B,Serie B,2015,30,3.529279313255522,34.01419567711395,9.63771712523885,1.5771258333760323,168.38891938027263,251,7.6,52.57086111253441,51540,73.65816454966664,10,37.73387105553411,3.773387105553411,28.843476057993126,NA,15.682478941620534,1,46.57330786330225,12,4,92.36313226958322,0,Muy Bajo,84.38771694432944
190,pagos digitales,Francia,B2B,IPO,2017,29,609.3631573467109,3232.6600749839126,5.304981169290841,2.0309683749270366,-45.78812760856468,427,17.5,70.03339223886333,7405,72.06024819535376,26.873012088574278,147.65102704123805,5.494398117880337,22.220051340040648,2.886068632393932,9.331711845786995,0,67.47714402778801,5,8,55.584750413928035,0,Muy Alto,28.64694249816239
104,Gestión Patrimonial,Lituania,B2B,Serie A,2021,47,20.383778242910974,83.02708478229096,4.073194075841457,2.3232026821068796,35.34323892147165,210,25,49.42984430014638,27993,40.25645344637665,148.90464909978442,485.7642319374491,3.262250271392986,36.45888901141774,2.437077338419796,7.659799958392634,NA,72.10195398961949,7,2,53.05599602491364,0,Muy Alto,14.730798578821123
76,PRÉSTAMOS P2P,Alemania,B2B,Serie B,2022,40,12.14202767403013,53.88292561452579,4.437720540678129,25.04068709786173,17.272270545278346,150,26.1,626.0171774465432,9758,58.14945373852012,43.62526231689609,136.22917044603705,3.1227129239123315,17.041333805346405,1.9095483200293928,3.017498064259591,2,68.21316280784308,17,1,56.44755502133378,0,Medio,50.37358188536018
68,blockchain,Francia,Plataforma,Serie A,2018,100,20.09834645185641,157.0864751192831,7.815890501020476,38.56561208604751,-50,68,18.7,385.6561208604751,330539,100,36.71777468143951,201.53918771610418,5.488872609101236,34.79231516795047,2.0145600700502273,21.517678586988104,0,55.79791196547559,15,7,49.66703159685541,2,Alto,38.414125153794885
325,Préstamos P2P,Francia,B2B,Serie A,2023,26,97.95169063906772,34.644457574143296,0.35368922525085505,4.069388027570534,133.67427063182754,183,5.1,156.51492413732825,232801,59.62155618171298,196.13208382065233,602.5361559582465,3.072093786089681,45.83224517762268,0.9111010957045964,3.922971332282513,0,78.94249002447941,18,3,80.7161391969475,1,Bajo,62.129930974915624
260,PRÉSTAMOS P2P,Francia,B2B,Seed,2018,28,1.218488790046029,7.59703183514331,6.2347982986830175,1.4079344880394895,139.97333480751917,334,24.1,50.28337457283891,313400,75.80122923044371,45.638364773516784,119.13820252508863,2.610483594588004,26.390266388873872,3.155355661287807,10.594661270445105,2,70.07057509932459,5,1,83.35617463472,0,Medio,47.06642690580338
32,Pagos Digitales,Alemania,B2B,Serie A,2016,64,3.235174618091118,17.917603036485552,5.538372777868062,1.538289557772056,163.1142679060549,148,1.3,24.03577434018837,50315,75.93747757039407,69.34019342189418,181.4190478198098,2.61636200977955,17.718887288531377,2.823661738587412,0,NA,65.25668504691895,8,8,63.49578081428106,0,Alto,42.44979790877551
341,criptomonedas,España,B2C,Seed,2018,42,503.1244719939205,2212.7411730661756,4.3979994936380535,4.504983898213641,128.47152644362785,270,14.7,107.26152138603909,1424142,82.52777687710704,83.78118167856344,356.9593835103407,4.26061528804712,12.207748153217082,6.3493293963459365,4.080974030182679,2,90.53359428547805,3,7,100,0,Muy Bajo,83.53723374661058
169,PRÉSTAMOS P2P,Irlanda,Marketplace,Seed,2016,24,1.590100876381477,9.428352116635322,5.929405018687248,0.4999467884072174,92.14043809711367,261,3.6,20.83111618363406,521,66.67110570156579,156.35581297716305,264.52066249893124,1.691786556970328,14.455369981969152,2.1449284132431283,18.76099014892357,1,43.71918815445048,18,5,94.82331374220229,0,Bajo,58.57840715907514
177,Pagos Digitales,Reino Unido,B2C,Seed,2014,26,40.151956792952255,129.03156417210553,3.213580967858434,3.727058296799989,96.50543581134637,370,12.3,143.3483960307688,14274,58.11454754015775,54.98768587912727,288.7439264669197,5.251065249438398,20.451033965943324,3.9181943435492457,15.313888941899451,2,67.89516110348164,9,2,81.53383346130559,0,Medio,48.22945277672261
254,gestion patrimonial,Alemania,Marketplace,Serie A,2020,70,2.635229521363594,11.019982199563373,4.181792177958414,17.57063245345023,22.67276761787646,332,21.6,251.00903504928903,127853,65.93748415691898,156.29724318826055,861.6011719375624,5.512580736307427,6.9740862684754426,3.360811120673704,22.124425391505056,2,63.573035105560756,4,7,86.4738001868952,1,Medio,46.980282943695784
220,insurtech,Francia,B2B,Serie C,2014,71,1.192390105267869,5.662252331685566,4.748657596763223,NA,148.68700742163625,390,24,NA,16047,91.40124637562712,50.59691743427331,114.77794620682903,2.2684770540799946,19.914982574314656,3.260528658269526,8.731992624082729,1,59.76597953128641,12,3,75.73674208456883,1,Muy Alto,13.081981004215777
343,Criptomonedas,España,B2B,Serie A,2016,122,3.1947898985520795,9.867607985212581,3.08865631185472,12.5817860222549,73.1316151209303,312,19,103.12939362504015,275929,NA,25.046588613372847,97.85153244120862,3.9067808375693858,14.15235250895073,3.0680532852930904,8.97150220332226,3,57.04029335880961,5,5,94.50969727482985,0,Alto,33.11919493600726
257,PAGOS DIGITALES,Reino Unido,B2C,Serie B,2015,16,22.605752566388524,202.5532445134799,8.9602522153873,1.9211989417626554,129.22591538341504,32,20.5,120.07493386016596,462,70.43132692064653,72.41131658937907,NA,NA,14.82321688609227,1.6580399404305495,18.23344769241942,3,60.45465002916842,8,3,92.77151826878487,0,Muy Alto,12.716236943379045
86,blockchain,Reino Unido,B2B2C,Seed,2019,105,16.553822737699228,195.28193745379352,11.796788001665846,37.43227909462537,127.51400726711755,336,15.5,356.49789613928925,39353,82.19914253196873,128.67621232633923,545.5352905593749,4.239597052917816,31.934814122494853,4.129303171734476,31.45406678584842,1,76.98376774312929,5,3,56.82531962573435,0,Medio,52.40006451960653
149,BLOCKCHAIN,Lituania,B2B2C,Serie A,2018,288,7.748497504415347,40.40842879980701,5.215001847362146,4.250641043567974,36.76651919577167,370,24.8,14.759170290166574,50417,87.96185317747732,10,39.21907946350984,3.9219079463509843,0,4.747736709402808,20.809111604458963,1,73.43965100208824,6,3,37.13837574639077,0,Muy Alto,14.712674291804433
288,prestamos p2p,Reino Unido,B2B,Seed,2016,11,32.52625808987039,328.3428980046252,10.094702473841608,222.32436924864203,30.53345319618741,417,20.3,20211.306295331095,16096,56.03578332931038,141.70806886984047,683.3696908399239,4.8223767093149945,43.26141549762519,1.411552774756821,5.234379553128596,1,47.618181728084565,9,5,90.49331565331354,1,Muy Alto,15.717466175556183
120,pagos digitales,España,Marketplace,Seed,2016,56,47.504956255201975,196.450096140782,4.135360005078837,NA,14.729420438264711,276,10.8,NA,4644,88.4328102354706,127.21938623510258,527.1994713517163,4.144018352497369,5.063789703404726,1.801191181090148,19.37419974429304,1,37.180807916412235,2,1,39.005291787337505,2,Alto,35.298329116776586
289,Blockchain,Irlanda,B2B2C,Serie B,2015,25,14.48006200939152,59.164086420344105,4.085900072939694,5.122350537259382,NA,0,18.3,204.89402149037528,87593,53.661756823703826,127.38697288038507,199.41906326998125,1.5654588437173516,31.867026266997556,1.5283662276441357,7.096358609174265,0,52.02378221962601,6,3,47.999504995189106,1,Bajo,56.69791864231229
284,Préstamos P2P,Francia,B2C,Serie C,2017,50,1.4422451952670743,16.2405230846551,11.260583940893412,34.6407776351676,NA,362,23.1,692.815552703352,308822,65.97324579101142,72.09092872186946,220.7911990718166,3.0626765806227922,20.11108424785062,2.107522918681588,4.46227593015645,2,51.943625591778236,4,3,55.278240746645785,0,Medio,46.08809620141983
226,pagos digitales,Países Bajos,B2B2C,Serie B,2014,133,37.3668580598059,439.8348166079538,11.770719815511256,NA,73.68388682922675,353,14.5,NA,17364,63.87650326523044,162.60154057549516,690.1463387540831,4.2444022136041895,29.579677635653425,0.2952602375230615,24.355783327162758,0,74.25323732009544,8,3,33.980913910373246,0,Medio,53.43918311409652
176,insurtech,Reino Unido,B2B,Serie A,2019,33,12.036248053167844,60.58100970957614,5.03321379236877,0.7296032136723135,-34.2993662082426,133,17.4,22.10918829310041,58577,98.08698628193282,122.46548449531538,552.9081731969111,4.5148081965744495,21.296796585689727,0.44368528391247497,20.148917264457893,0,47.991618190228124,28,1,69.68224655437119,0,Muy Alto,23.232041774317622
332,Préstamos P2P,Países Bajos,Plataforma,Serie B,2016,46,9.31085981137785,49.92702397439279,5.362235602922738,1087.933596970164,45.750605023058824,294,26.5,23650.730368916607,4995,55.88207507627608,34.60765504804389,114.08284172416681,3.2964626342291012,18.380299112546908,1.3540060451920852,22.603406637282237,0,50.96354284349285,11,2,28.926712345072005,0,Medio,59.32374082040042
278,Crowdfunding,España,B2B,Serie A,2021,16,4.461782888588318,20.470514652603445,4.587967447936535,NA,72.53953000296035,176,22.6,NA,94248,100,98.68122679247105,262.1601139379427,2.6566361450823024,10.129923236420709,4.2751976114978625,24.166322778413168,2,47.952766433147545,16,7,83.42850956023652,1,Medio,51.47668999619782
